GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"New York","NY",.4088527,.39886609,.40640819,.41294187,.41231322,.40667161,.39804083,.404663,.41392404,.42287219,.44316685,.4561348
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Ohio","OH",.57343757,.57157016,.56299436,.56374794,.55488884,.54512513,.56246561,.62207437,.63462019,.61794102,.62569135,.65579325
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Oklahoma","OK",.56624484,.57654482,.58115685,.58757734,.57135963,.5791629,.5912441,.58643883,.61363465,.62873572,.60278291,.6295982
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Oregon","OR",.50530016,.49649054,.48738715,.4630776,.44831377,.44500947,.46997628,.50842977,.5240944,.51950985,.53630859,.58446932
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Pennsylvania","PA",.528705,.5008468,.52254188,.54888207,.53156161,.49743092,.50400221,.52864897,.54016703,.58113539,.57278013,.57463264
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Rhode island","RI",.41163611,.3988564,.3995333,.37805358,.37420815,.3904984,.445108,.4747408,.42702526,.4816443,.56664747,.47988087
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"South Carolina","SC",.63906932,.61558467,.61799616,.57731372,.53977513,.56513804,.60514301,.6124714,.61137438,.60502785,.59818912,.60215896
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"South Dakota","SD",.75319839,.65460551,.69055372,.6890924,.7533704,.63702917,.57061797,.66784495,.68857944,.7064088,.7450555,.73240191
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Tennessee","TN",.58462852,.5184387,.51933855,.54221952,.50824934,.48211598,.47060567,.49359807,.50248212,.51440305,.56286442,.55201149
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Texas","TX",.48386553,.48356503,.4960365,.50520223,.50535804,.50946927,.52095443,.55334735,.56659716,.56402993,.57096583,.57261091
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"United States","US",.44884703,.43392462,.43506032,.44071704,.44298324,.45020148,.4624013,.4861545,.50382,.51381427,.52846003,.54214185
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Utah","UT",.48113334,.51700014,.50243056,.46153674,.44223237,.43849599,.45137241,.50244516,.56181198,.57234293,.61224687,.64221799
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Virginia","VA",.46039802,.43940663,.43536136,.43770185,.47019604,.48988667,.48774147,.50782037,.54286814,.55884385,.55328959,.55630612
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Vermont","VT",.70339835,.582528,.51012069,.49603048,.61429119,.68721759,.55233508,.45816398,.59216136,.5824616,.5865944,.7156201
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Washington","WA",.48530099,.4777573,.48984128,.49614534,.48388982,.48205027,.50179321,.53978479,.5657444,.57332599,.57979041,.58639449
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Wisconsin","WI",.52807736,.55229151,.56847304,.57160503,.52357042,.55429548,.58905715,.56558555,.56112659,.60506451,.6558792,.67665672
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"West Virginia","WV",.66514319,.64283353,.58429873,.66037613,.73840708,.76155651,.72210664,.71071988,.6628235,.6663242,.73740023,.75658292
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Wyoming","WY",.71637583,.72526211,.63815272,.53239131,.42140713,.55183202,.58177799,.55295545,.52897722,.57395715,.73459089,.66466004
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Alaska","AK",.7691049,.7677561,.72195524,.70808858,.68651843,.70217299,.76156718,.66182721,.55105996,.70651203,.81515783,.79940367
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Alabama","AL",.74354577,.77319437,.76780373,.72267336,.71541905,.74027979,.77335924,.75372404,.75883508,.81525946,.84697598,.82920998
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Arkansas","AR",.74285489,.66892296,.65920824,.68241781,.68135041,.70313972,.71121782,.74009842,.73479688,.7222082,.79002821,.79237127
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Arizona","AZ",.65570283,.66224074,.65103102,.65024269,.65917325,.65204322,.66388333,.67509681,.68748635,.71337336,.72219199,.7366007
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"California","CA",.71325064,.71591192,.71903235,.72193021,.71871042,.71456587,.71215868,.71712446,.72615284,.73642403,.74794763,.76457608
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Colorado","CO",.7469672,.74020892,.71643436,.71679801,.73864585,.73687768,.72398627,.72867197,.75343978,.77939111,.77591324,.76249379
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Connecticut","CT",.75844222,.75820279,.72438926,.68936998,.70607978,.69940609,.69714206,.72384745,.68675381,.6864987,.70530409,.7114442
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"District of Columbia","DC",.38314441,.34496707,.4100869,.41921651,.33678076,.34781998,.35277727,.33554101,.37073591,.39434853,.40763012,.40007573
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Delaware","DE",.79232866,.82809746,.7599411,.69864398,.69144094,.71563739,.76565224,.75596613,.7217527,.66005486,.64783967,.73036367
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Florida","FL",.72154862,.72637701,.71711344,.69736207,.68269974,.68131548,.66878545,.67710495,.68788373,.68002522,.68899751,.70238745
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Georgia","GA",.69948602,.70977378,.71032906,.68052846,.66689098,.68124914,.67000377,.65578502,.6606974,.66124052,.68455362,.71526253
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Hawaii","HI",.71604568,.70852363,.72949034,.71117085,.6880461,.70680237,.70806152,.70621043,.7178812,.72407073,.71480638,.71343601
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Iowa","IA",.73317677,.73000604,.77186286,.78969765,.72895181,.67681068,.66474921,.70071459,.68197775,.68197298,.71112937,.70777899
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Idaho","ID",.74356824,.78595573,.79213786,.76787001,.76436567,.7733624,.80019873,.7901032,.78104317,.78348416,.78232992,.82425219
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Illinois","IL",.6963163,.70671946,.71924585,.71698606,.71687341,.70866168,.70321542,.70626301,.71295863,.71324331,.72371328,.74755216
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Indiana","IN",.75474101,.73789477,.74572319,.71247029,.68135875,.6875937,.72921687,.71277887,.70496643,.73643166,.72488016,.70775151
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Kansas","KS",.78263783,.80444425,.79987323,.77090651,.77492672,.76378977,.74899566,.7613762,.77132893,.77968872,.78234911,.8142215
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Kentucky","KY",.68618053,.65614104,.67631179,.67095011,.64385146,.63201213,.6177659,.65073764,.67202544,.66491276,.69055462,.70028985
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Louisiana","LA",.73643142,.75662363,.72484982,.74243492,.75525612,.70547014,.71691453,.70250338,.69279939,.70863873,.70902699,.72566152
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Massachusetts","MA",.62738258,.6117425,.60022742,.60172552,.59789038,.58691376,.58475465,.59132242,.58959717,.58163935,.59237784,.5952428
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Maryland","MD",.72836828,.74268913,.75405586,.73562199,.7336567,.72787356,.70414704,.6956836,.70516378,.71932316,.72506285,.74413633
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Maine","ME",.73051029,.72956294,.72336674,.61024261,.55462366,.67658383,.74745625,.71908057,.69419724,.69502211,.69953024,.69448888
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Michigan","MI",.79031849,.77928025,.75017285,.74172562,.76168907,.74145281,.73481435,.74794316,.75469905,.75390059,.74357152,.73679632
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Minnesota","MN",.67081159,.66084033,.67862576,.68452805,.65250421,.63310575,.66174805,.70532107,.71380109,.6879347,.68313497,.72604817
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Missouri","MO",.75459135,.74006307,.7177791,.69924217,.73130697,.75046206,.74641436,.74496919,.73214376,.74355721,.76672912,.78294438
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Mississippi","MS",.81076676,.80263895,.69618309,.70445997,.75546557,.72178847,.71744138,.73240018,.78309697,.80118281,.77473068,.76777691
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Montana","MT",.78271973,.9172278,.93202341,.87308037,.86995155,.89295286,.88756025,.83362496,.84627301,.90879035,.92838973,.75647885
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"North Carolina","NC",.72174394,.73049378,.7382139,.74774486,.72777975,.70808375,.70969486,.71275026,.72406387,.72794068,.73168278,.75623411
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"North Dakota","ND",.81559962,-97,-97,.74644184,.71617132,.72225446,.76864004,.75152594,.57614398,.64677906,.71581602,.70613569
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Nebraska","NE",.66522127,.69541603,.70455289,.67265093,.69382906,.72383928,.71304256,.71649778,.74042028,.76867628,.75012982,.72249812
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"New Hampshire","NH",.79267061,.8270902,.85047609,.81437969,.76407039,.74385756,.76541662,.77195334,.71605396,.71432656,.73813868,.76031834
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"New Jersey","NJ",.60606396,.59985894,.59774965,.58729511,.59946179,.60231453,.5892294,.59216446,.58371294,.57055312,.58387262,.58287984
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"New Mexico","NM",.70929462,.75613731,.75298989,.71756268,.74525458,.77971584,.75204045,.7776081,.77702528,.78762746,.82670337,.83093816
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Nevada","NV",.67810196,.7085132,.70441729,.69214272,.693295,.6902867,.70984823,.71471435,.69252175,.69947791,.7312758,.75880796
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"New York","NY",.33840916,.33977479,.33497629,.33653888,.34132645,.33773503,.3249661,.32210401,.33104813,.33831623,.34698588,.35255656
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Ohio","OH",.7777431,.78341061,.77204001,.73807317,.74287933,.7495997,.7260955,.73644465,.7220301,.70524085,.72253144,.73868179
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Oklahoma","OK",.71779549,.73773301,.73790562,.71595401,.71988344,.76077521,.78080738,.76811516,.76703233,.78877252,.7784583,.78099006
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Oregon","OR",.71129858,.70735961,.72432852,.71152604,.7227608,.72828519,.70542163,.71608573,.7331261,.74290079,.74658817,.76460904
"Housing_Transportation","multvehic",183,"Multiple household vehicles available","Multiple household vehicles available",1,"Pennsylvania","PA",.67205054,.66120827,.65763164,.66107321,.65751141,.62764305,.60249686,.61761779,.63891029,.6424281,.62944156,.64047354
