GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.2855592,.2865861,.2893247,.2763402,.2696641,.2730943,.2817424,.2652424,.24455175
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.1444139,.1408605,.1219574,.1168229,.1263453,.1296616,.1134977,.110025,.10991565
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Wichita, KS",48620,.0622079,.0648243,.0578978,.0665652,.0662623,.0497479,.0724746,.0903056,.0501
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Winston-Salem, NC",49180,.0729221,.0475046,.0262944,.0465887,.0350991,.0239276,.0338821,.0480564,.06612233
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Worcester, MA-CT",49340,.0903054,.1041286,.0779173,.067085,.0872089,.0801189,.0633879,.0645823,.09325247
"Country_of_Origin_of_Parents","eAsia","East Asia & Pacific",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Akron, OH",10420,.3731028,.3331702,.297147,.294215,.2125814,.1753008,.1694909,.2532369,.31754673
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Albany-Schenectady-Troy, NY",10580,.3268863,.3110762,.3132446,.2953173,.2017564,.2489821,.2545719,.2244748,.2653676
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Albuquerque, NM",10740,.0711812,.0666827,.0624519,.0741438,.0575065,.0376465,.0512287,.059415,.04975282
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.2451267,.1769635,.214607,.2480076,.2078288,.2255406,.2218291,.188701,.15772639
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.1191999,.1083748,.1108812,.1028439,.1001191,.0976968,.0818922,.0847394,.09286785
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Augusta-Richmond County, GA-SC",12260,.2003859,.1971938,.2277337,.2792419,.2214964,.1707231,.2127643,.2026407,.15981683
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Austin-Round Rock, TX",12420,.0713594,.0794451,.0788981,.0825077,.0638964,.0774852,.0885647,.0733849,.06145171
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Bakersfield, CA",12540,.0151426,.0125434,.0125324,.0166937,.0176265,.0230788,.0185604,.0047103,.01121055
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Baltimore-Columbia-Towson, MD",12580,.212695,.2151407,.2028845,.1615323,.1515411,.1499145,.1432175,.1552898,.1447489
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Baton Rouge, LA",12940,.1303111,.1418607,.1489082,.1170207,.0903116,.1035714,.0610995,.0397252,.04641024
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Birmingham-Hoover, AL",13820,.1021139,.0531964,.0904031,.1174514,.0740779,.0948005,.1171394,.0795988,.06542607
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Boise City, ID",14260,.2251562,.2480542,.2429175,.2260484,.2349597,.222072,.1744393,.1580454,.126976
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Boston-Cambridge-Newton, MA-NH",14460,.262193,.2631926,.2607447,.2667238,.2471109,.2331594,.2419742,.2443585,.23098014
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Bridgeport-Stamford-Norwalk, CT",14860,.2713834,.280278,.2960972,.2724544,.2588194,.2655894,.2518887,.2070459,.21392103
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.4217064,.4198348,.3550533,.2936838,.2548647,.23298,.2791317,.2627148,.24509457
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Cape Coral-Fort Myers, FL",15980,.0899942,.0919926,.1050791,.1175832,.0990371,.0671207,.0629887,.1021392,.10679894
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Charleston-North Charleston, SC",16700,.2743916,.2102408,.1992898,.1799817,.2053811,.2277087,.2009529,.1652367,.14681755
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.12958,.1102454,.1138736,.1280006,.1324358,.1130934,.1098225,.1164732,.11467194
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Chattanooga, TN-GA",16860,.3405346,.2544252,.2962988,.2481102,.1609532,.19162,.225844,.1572505,.15517136
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.1633247,.168977,.1658524,.1566115,.1500466,.1418523,.1453851,.1499857,.14872637
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Cincinnati, OH-KY-IN",17140,.2434969,.2936024,.2610039,.2056789,.2140226,.2124373,.1866096,.2290547,.18588586
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Cleveland-Elyria, OH",17460,.369329,.3866136,.3604132,.3361603,.3474278,.3165952,.2752373,.257986,.26086834
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Colorado Springs, CO",17820,.3334724,.2541094,.2395093,.2229652,.2380948,.2216158,.2040992,.2142525,.2261546
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Columbia, SC",17900,.1303639,.1180944,.0908091,.1011882,.1443208,.1434491,.114017,.1153425,.14217451
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Columbus, OH",18140,.1320822,.1341297,.1376831,.1475388,.1303889,.1357368,.1282691,.0969854,.08582853
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Dallas-Fort Worth-Arlington, TX",19100,.0460692,.0449902,.0467246,.0452539,.0413708,.0425278,.0410723,.0386802,.04153641
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Dayton, OH",19380,.2391249,.1294173,.1560343,.1668045,.211589,.2419206,.2066829,.1671866,.18081547
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.1444017,.1610982,.2242385,.2209863,.1845536,.2164491,.2217214,.1918099,.16091083
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Denver-Aurora-Lakewood, CO",19740,.1175722,.1229725,.1111279,.103212,.1059398,.1031022,.1003939,.1055063,.10729522
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Des Moines-West Des Moines, IA",19780,.1483867,.1201187,.1638612,.1381206,.1548728,.1634046,.1184293,.1015561,.12669931
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Detroit-Warren-Dearborn, MI",19820,.2613955,.2525606,.2385373,.2367134,.2111523,.2021693,.2538093,.2676493,.22582714
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"El Paso, TX",21340,.013104,.0143157,.0104859,.0194157,.0213204,.015185,.0137183,.0133193,.02056302
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Fresno, CA",23420,.0402549,.0364206,.0371723,.0360644,.026069,.012797,.0188629,.0401427,.03865025
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Grand Rapids-Wyoming, MI",24340,.1453935,.1558526,.1291234,.1606715,.1759495,.1416148,.1546781,.1608299,.1707525
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Greensboro-High Point, NC",24660,.073662,.0729919,.0890597,.0868466,.0779696,.0947849,.077969,.0590895,.04337289
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Greenville-Anderson-Mauldin, SC",24860,.2129491,.2057282,.1436105,.122882,.1269752,.1389979,.1841917,.1504644,.1226291
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Harrisburg-Carlisle, PA",25420,.1387805,.2272872,.2854697,.2308973,.1783552,.1684573,.24157,.2685477,.26353464
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Hartford-West Hartford-East Hartford, CT",25540,.3977247,.3678057,.2885367,.2766284,.2711766,.2870429,.2960293,.2616845,.23127088
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Houston-The Woodlands-Sugar Land, TX",26420,.0464964,.0450709,.0415017,.041476,.0437949,.0466527,.0468311,.0475794,.04037648
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Indianapolis-Carmel-Anderson, IN",26900,.1431998,.1415236,.1517184,.1373583,.0823751,.0677091,.1019451,.0935487,.06740622
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Jackson, MS",27140,.0686926,-97,-97,.1537865,.172104,-97,-97,.1954445,.11429486
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Jacksonville, FL",27260,.243063,.2014921,.1863604,.1925009,.2278388,.1950744,.1904344,.213615,.2003164
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Kansas City, MO-KS",28140,.0779685,.0756485,.1012327,.0813455,.0851575,.0923313,.0816152,.0836004,.06490429
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Knoxville, TN",28940,.2232787,.1977437,.2127195,.2539643,.2518194,.2319041,.2300517,.1833812,.12175742
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Lakeland-Winter Haven, FL",29460,.0927512,.0908199,.0660779,.0944959,.0725619,.0512614,.0758001,.0809603,.06292883
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Las Vegas-Henderson-Paradise, NV",29820,.069722,.0655726,.0671506,.0623741,.0618501,.0519444,.0489938,.0619033,.05489888
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Little Rock-North Little Rock-Conway, AR",30780,.1415221,.1814482,.1109214,.0441271,.064625,.0914109,.0786208,.1123605,.09358674
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.0519088,.0484525,.0495425,.0519535,.0495278,.0486362,.0507977,.0515209,.0498832
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Louisville/Jefferson County, KY-IN",31140,.2424779,.1799431,.2010222,.1719481,.1530871,.1356943,.1019205,.0972344,.09334782
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Madison, WI",31540,.1401697,.1538145,.1718552,.1253053,.1381818,.1836834,.1435807,.0945624,.10562037
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"McAllen-Edinburg-Mission, TX",32580,.0026814,.0029103,.007412,.0080966,.004369,.0060158,.0055275,.0031024,.00118148
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Memphis, TN-MS-AR",32820,.1664379,.0866764,.0647241,.0665345,.0618988,.0707506,.069791,.0675713,.07324561
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.0659302,.0634766,.0626187,.0580977,.054516,.05535,.0534218,.0558913,.05904854
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Milwaukee-Waukesha-West Allis, WI",33340,.1401759,.1546223,.1749258,.1541743,.130397,.1432671,.1397673,.1106368,.10599074
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.1254672,.1137335,.1366462,.1489105,.127652,.0969381,.1066656,.1104628,.10783431
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.1104643,.1501892,.1265421,.1030976,.0919269,.0844349,.08809,.0984819,.08729414
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"New Haven-Milford, CT",35300,.2698709,.2471751,.2374762,.199815,.2123814,.2473248,.2389033,.2219028,.19020775
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"New Orleans-Metairie, LA",35380,.0734444,.0847014,.0674336,.043826,.0548048,.1028887,.1113284,.0796957,.07792592
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.1583148,.1517225,.150524,.1494156,.1444921,.144285,.1438224,.1416871,.13796718
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"North Port-Sarasota-Bradenton, FL",35840,.2943896,.2711019,.2359677,.2107123,.2158745,.1981681,.1796997,.1895199,.18118547
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Ogden-Clearfield, UT",36260,.0954355,.0971992,.1395645,.1535974,.1255473,.1286461,.1112826,.1219549,.13320018
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Oklahoma City, OK",36420,.0564767,.05783,.0550837,.0579399,.0624057,.0704133,.057126,.032186,.04648005
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Omaha-Council Bluffs, NE-IA",36540,.0939643,.0966875,.1094592,.085724,.07414,.0580226,.0367909,.05434,.07011773
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Orlando-Kissimmee-Sanford, FL",36740,.11561,.0960625,.0971127,.1109971,.1227302,.1258016,.0903425,.0860048,.0979619
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.0685954,.0665642,.0684186,.0835267,.0818566,.0621715,.0510406,.0529713,.06753731
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Palm Bay-Melbourne-Titusville, FL",37340,.1918049,.2136906,.1935024,.2009507,.255132,.2242713,.1876155,.2269801,.20920454
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.2049273,.2108216,.1947784,.191875,.1866238,.1802988,.1736014,.1619585,.1534099
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.0698669,.07117,.0706933,.067665,.0649503,.071856,.0710066,.069891,.0775445
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Pittsburgh, PA",38300,.3622662,.3748013,.3298464,.3635596,.3710032,.3654082,.3278187,.2200333,.25012162
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.246357,.207598,.2385325,.244923,.2153436,.2038933,.2201338,.247717,.23223414
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Providence-Warwick, RI-MA",39300,.4200245,.4192883,.4100061,.4122607,.3970698,.3781344,.3423147,.3154058,.3180688
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Provo-Orem, UT",39340,.1729503,.2028377,.2378174,.2173072,.1688858,.1866283,.1676283,.1786625,.16470104
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Raleigh, NC",39580,.1327479,.1188709,.1332117,.1255954,.1031178,.0877782,.0943683,.1049071,.0759756
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Richmond, VA",40060,.2036819,.2351287,.2465721,.2002115,.1746543,.1526131,.1494291,.1557005,.12298649
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Riverside-San Bernardino-Ontario, CA",40140,.0332042,.0319945,.0303636,.0308935,.0289576,.0295335,.0289312,.0262447,.02394804
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Rochester, NY",40380,.3428684,.3468613,.3696,.3257975,.3079997,.2929001,.3089892,.3248645,.33467713
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.2014582,.1603344,.1594203,.1692224,.1618498,.1634867,.1654533,.170703,.16285695
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Salt Lake City, UT",41620,.1092646,.1201918,.1055172,.083607,.1186844,.1229568,.0964083,.1068285,.11192594
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"San Antonio-New Braunfels, TX",41700,.0457269,.0546827,.059963,.0501843,.0447893,.0502226,.0418594,.0466365,.05722839
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"San Diego-Carlsbad, CA",41740,.0686922,.0718074,.0690408,.0726986,.0740789,.0650449,.0602412,.0612661,.07628404
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"San Francisco-Oakland-Hayward, CA",41860,.0981212,.094422,.0967412,.0967118,.0933907,.1002974,.1025882,.0984537,.09926919
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.0840089,.0783965,.079426,.0777744,.0738903,.0784193,.0819849,.0806432,.08891096
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.4458828,.2110438,.2717164,.2151162,.0780354,.0819054,.1094996,.0898429,.08727339
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Seattle-Tacoma-Bellevue, WA",42660,.2378024,.2395343,.2370835,.2213957,.2068836,.2073035,.2132806,.2099921,.19661646
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Spokane-Spokane Valley, WA",44060,.3245066,.317445,.3559979,.3698255,.4007144,.4137679,.4083316,.3459224,.43946469
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Springfield, MA",44140,.5206406,.443953,.394538,.3589229,.3342378,.2958162,.3241319,.312917,.34377477
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"St. Louis, MO-IL",41180,.3609675,.3043251,.2621078,.2317191,.2498687,.2447639,.2437641,.2658325,.24029317
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Stockton-Lodi, CA",44700,.0450606,.0397593,.035312,.0300145,.0259205,.0242539,.0246674,.0277113,.02483416
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Syracuse, NY",45060,.3541239,.3716535,.3377899,.2961929,.3067008,.30055,.3035524,.27124,.25416711
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.177221,.1666113,.1792304,.1721874,.1705928,.1767629,.1571099,.1425093,.15320981
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Toledo, OH",45780,.184047,.1816976,.1627123,.167907,.1460873,.1448855,.1931613,.1767783,.23559
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Tucson, AZ",46060,.0939749,.0843842,.072317,.0562016,.0509299,.0517664,.0604383,.0519625,.06412882
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Tulsa, OK",46140,.1198857,.0962616,.0864699,.0654267,.0569344,.0607758,.0862553,.0951599,.07373652
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Urban Honolulu, HI",46520,.0906037,.126162,.1261203,.0955278,.0667389,.0779501,.075839,.0672026,.07104848
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.2923772,.2901277,.2632541,.2446381,.2334914,.2216824,.203806,.1967141,.16637963
"Country_of_Origin_of_Parents","europe","Europe, Canada & Australia",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.0951222,.1052875,.1027124,.0941022,.0901255,.0928311,.0908452,.0921252,.09208227
