GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Alaska","AK",.01312131,.02138712,.0292158,.05772835,.05945174,.02228999,.02644029,.06268516
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arizona","AZ",.01389411,.01304255,.01865418,.0212246,.01734204,.01623955,.0151233,.01542525
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arkansas","AR",.03162906,.01465159,.01889712,.01573734,.02216037,.02668446,.01437652,.00903157
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"California","CA",.01993388,.02088905,.01895056,.0178504,.01889479,.01915928,.01931867,.01948823
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Colorado","CO",.01798381,.02167203,.02255232,.02222798,.0233839,.02212558,.02311997,.02592838
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Connecticut","CT",.15805884,.16588539,.16087976,.15936098,.16119485,.16020109,.15589376,.15742499
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Delaware","DE",.0611313,.06387337,.03967221,.05032558,.11338136,.09963815,.06215956,.05353219
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"District of Columbia","DC",.03724176,.04174273,.04122845,.03629191,.04502432,.06338464,.06171893,.11300057
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Florida","FL",.18332595,.18247002,.18408944,.18521342,.18869472,.18708472,.18224125,.18221924
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Georgia","GA",.05964737,.06464452,.06264048,.06461944,.06210947,.05164345,.05379635,.05001638
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Hawaii","HI",.01690596,.01556628,.01764851,.01334775,.01460832,.0182923,.01710838,.01629124
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Idaho","ID",.02326038,.0236838,.02712829,.02379166,.02181969,.03979741,.03370601,.01064437
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Illinois","IL",.02539476,.02646093,.0253158,.02732544,.03061146,.02954791,.02826724,.02501986
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Indiana","IN",.03249165,.03742416,.03763734,.03550155,.033922,.02794915,.02906987,.03356215
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Iowa","IA",.03699088,.03199046,.0149307,.02275269,.02164047,.01646843,.01727927,.01778692
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kansas","KS",.02956909,.0207756,.01732593,.01320286,.01539436,.03515028,.04069295,.02898578
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kentucky","KY",.02258036,.0559822,.05007672,.02522519,.04374146,.03337836,.01782977,.02923208
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Louisiana","LA",.06178911,.0592703,.07925142,.08064866,.07254485,.05277291,.02983763,.03055558
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maine","ME",.03241244,.02320263,.03036994,.0370697,.02855679,.01451845,.03867216,.05931221
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maryland","MD",.08841096,.08097643,.06722558,.0651891,.06808416,.06654146,.06961693,.07705251
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Massachusetts","MA",.10353479,.10527296,.11468867,.11006855,.10957427,.11166559,.10882015,.10582327
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Michigan","MI",.01973439,.0170577,.01839323,.02173245,.01973294,.02688957,.02968572,.01914318
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Minnesota","MN",.04730255,.03310084,.04609195,.05156367,.04528016,.04398765,.03902562,.04164566
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Mississippi","MS",.03320856,.03195519,.03431078,.04897857,.07906172,.05602135,.01550283,.02532808
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Missouri","MO",.03269719,.03767934,.03245727,.02584616,.0303315,.0332707,.0388132,.03521536
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Montana","MT",.08061608,.04952529,.0301011,.02027797,.05807969,.0686521,.01684533,.01916196
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nebraska","NE",.01187482,.01956588,.01238848,.00965155,.01009676,.00867906,.00912874,.02219029
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nevada","NV",.02656596,.02221587,.01951909,.02322887,.02509037,.02213876,.02391827,.02546171
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Hampshire","NH",.04038522,.08680797,.14977264,.13528034,.05980922,.05713574,.10244413,.10484447
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Jersey","NJ",.16571935,.1726301,.17626011,.17069721,.17257743,.17302762,.16646169,.16714987
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Mexico","NM",.01916817,.01652675,.0141947,.00991421,.01315845,.0108794,.01070307,.01475452
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New York","NY",.13542365,.13497658,.13251367,.13147163,.13218056,.13243899,.13310161,.13247214
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Carolina","NC",.04358649,.0450843,.04791006,.05193127,.05602858,.05415377,.04678142,.04723457
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Dakota","ND",.03781703,-97,-97,.06076491,.0700843,.02527973,.09204728,.07045296
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Ohio","OH",.04224383,.03382605,.04296962,.04923582,.04591872,.03648328,.03353068,.03535822
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oklahoma","OK",.03584961,.02621339,.03228343,.029245,.0269192,.02736888,.01515087,.01300932
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oregon","OR",.02496984,.01931454,.02101522,.01901307,.01870618,.01847092,.01330436,.01020649
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Pennsylvania","PA",.05762205,.06475402,.06597381,.06624769,.06652599,.08239806,.08039401,.06279431
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Rhode island","RI",.08805707,.08573192,.0768649,.05837469,.05572505,.11864521,.10842079,.05917852
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Carolina","SC",.0631189,.07348778,.08313517,.0775153,.05727515,.07343988,.08549183,.07627801
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Dakota","SD",.00183878,0,0,.01619941,.05901707,.0407489,.04546156,.0634164
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Tennessee","TN",.04562583,.03469171,.03147722,.03077974,.03679978,.0360372,.03277154,.03323204
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Texas","TX",.02032844,.02177301,.02265272,.02132594,.02167349,.02220148,.02355871,.02632635
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"United States","US",.0587944,.05904937,.05870463,.05818434,.05920742,.05917223,.05841924,.05847582
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Utah","UT",.09983014,.09106626,.10984407,.10732094,.09259821,.09584761,.10581543,.10093022
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Vermont","VT",.04970159,.06198249,.03715703,.02344397,.04149669,.09891675,.08681171,.01359495
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Virginia","VA",.11185788,.10636362,.09960741,.10940888,.11449862,.10443155,.09590238,.09555821
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Washington","WA",.01537181,.0137394,.0178288,.02189725,.02014224,.01895826,.0184343,.01900449
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"West Virginia","WV",.04146205,.07440969,.04381316,.04135981,.03482653,.07248276,.08682654,.05375384
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Wisconsin","WI",.0333484,.04343165,.04238551,.02509364,.03415344,.03798065,.03488928,.03697219
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Wyoming","WY",0,.00695757,.00732833,.00391433,.0507717,.07452118,.02793031,.00474955
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Alabama","AL",.35365066,.34486976,.39108738,.39051992,.37946737,.39898264,.41426566,.40420902
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Alaska","AK",.46667027,.53147227,.60520959,.55265397,.5075053,.51965624,.56673604,.64584547
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Arizona","AZ",.49667916,.4895812,.4678849,.47733575,.49557915,.47776657,.46380946,.46078217
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Arkansas","AR",.42358634,.43825403,.39656547,.39011458,.40869999,.44465998,.48985291,.44166231
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"California","CA",.42748818,.42728949,.42213792,.42054984,.42593044,.42320928,.41776034,.42044663
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Colorado","CO",.42827299,.44526574,.40393636,.38216263,.42661384,.44653565,.42087656,.43302608
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Connecticut","CT",.46383923,.45225865,.46047094,.46583238,.46209902,.43626195,.41850591,.42367795
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Delaware","DE",.3817282,.40547436,.40034699,.34539366,.31255591,.31598929,.33481333,.37756813
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"District of Columbia","DC",.34609157,.28868422,.21193467,.24091606,.28219873,.3056522,.33398271,.31843781
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Florida","FL",.50879502,.50950503,.50608993,.49900502,.49193156,.49668351,.50511014,.50192845
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Georgia","GA",.42113677,.40679994,.40383762,.41231227,.40463305,.4023684,.41720942,.42080066
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Hawaii","HI",.55524164,.5342949,.57053757,.58389169,.5643,.60109514,.59766561,.54419947
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Idaho","ID",.47473025,.48778373,.44661269,.41952688,.43144089,.37971479,.41168365,.50493884
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Illinois","IL",.45611712,.4599244,.44817504,.43123794,.44380069,.46288785,.45584038,.4390271
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Indiana","IN",.41069129,.42759576,.41153163,.43213615,.41734946,.39728516,.39706704,.41503426
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Iowa","IA",.40253767,.3553434,.43320045,.46854484,.38473761,.39007917,.4094696,.41243502
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Kansas","KS",.43835652,.42146522,.37530509,.36954755,.38079008,.38415298,.40665531,.43762431
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Kentucky","KY",.35919026,.43334749,.44769964,.43544206,.43428403,.41961473,.40491512,.44738442
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Louisiana","LA",.50474465,.46810928,.43794456,.46457496,.4674091,.46082354,.43847272,.47702187
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Maine","ME",.35450655,.47478506,.57427591,.43412805,.32945961,.47857359,.49040118,.40900308
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Maryland","MD",.34113935,.3507764,.33691043,.33864594,.35085818,.339665,.32833177,.34506577
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Massachusetts","MA",.45644036,.43191317,.42096177,.41746408,.4139578,.42176327,.42854494,.43053284
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Michigan","MI",.373108,.37339464,.37032276,.38954592,.37001178,.35784453,.36938018,.35573724
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Minnesota","MN",.44588307,.43345475,.38486913,.37351379,.39850062,.39568159,.41625696,.42193785
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Mississippi","MS",.43375993,.41062829,.4042092,.34953457,.34065118,.41764086,.48329052,.47618318
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Missouri","MO",.39520827,.41181877,.38236231,.39704254,.41721028,.422566,.40255028,.38850611
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Montana","MT",.41825694,.35475415,.46082261,.50820231,.47925273,.38683686,.39310208,.41766718
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Nebraska","NE",.38043201,.38958195,.39949644,.44322595,.44847646,.40141276,.40277591,.38266098
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"Nevada","NV",.51579499,.50895017,.4720369,.45928112,.48357171,.4946028,.49893045,.53245306
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Hampshire","NH",.4070935,.43915528,.37164187,.34247544,.41311261,.42220008,.3820273,.37236324
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Jersey","NJ",.43199167,.4395726,.43485537,.41713962,.40932265,.41761717,.40797326,.39571291
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New Mexico","NM",.4389993,.44111818,.4613429,.43888199,.45818761,.51032066,.51087433,.50892782
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"New York","NY",.48271343,.48181936,.47092038,.45821282,.46059445,.46645153,.4516587,.45102349
"Education","HS",110,"Parents with High School degree","With parents who have a high school degree",1,"North Carolina","NC",.40117255,.39379996,.40141165,.40583533,.42169413,.42655855,.41123292,.38949859
